rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_sparseReward_mean,time/episodes,time/time_elapsed,eval/mean_ep_length,eval/mean_reward,train/critic_loss,train/n_updates,train/learning_rate,train/ent_coef_loss,train/actor_loss,train/ent_coef
161.61904761904762,-4.085380238095238,13576,136,0.0,84,99,,,4.364830493927002,3575,0.0003,-13.408576965332031,-46.622581481933594,0.3454812467098236
159.5681818181818,-3.6224761477272724,14042,131,0.0,88,106,,,3.4148480892181396,4041,0.0003,-14.81031322479248,-48.64375305175781,0.30192023515701294
161.3804347826087,-3.530706010869565,14847,125,0.0,92,118,,,3.1174187660217285,4846,0.0003,-17.007286071777344,-49.982818603515625,0.2391321063041687
160.78125,-3.828250302083333,15435,121,0.0,96,127,,,4.15500020980835,5434,0.0003,-18.565574645996094,-50.701881408691406,0.2018098533153534
161.44,-4.26813409,16144,117,0.0,100,137,,,3.4047389030456543,6143,0.0003,-20.428503036499023,-48.643943786621094,0.16450069844722748
157.66,-3.90192413,16678,114,0.0,104,145,,,4.647677421569824,6677,0.0003,-21.842350006103516,-49.12026596069336,0.14114245772361755
157.54,-3.3019537000000003,17390,111,0.0,108,156,,,3.142704486846924,7389,0.0003,-23.200634002685547,-50.02214431762695,0.11550308763980865
157.25,-2.77292218,17807,109,0.0,112,162,,,3.551147699356079,7806,0.0003,-22.283794403076172,-48.803245544433594,0.10284053534269333
157.21,-1.7467729600000002,18347,107,0.0,116,170,,,4.820830821990967,8346,0.0003,-22.427993774414062,-46.927818298339844,0.08857563138008118
158.54,-0.4569764500000002,18962,105,0.0,120,180,,,4.02262020111084,8961,0.0003,-23.54989242553711,-47.61771011352539,0.07487954199314117
149.21,-1.36882598,19339,104,0.0,124,185,,,5.377400875091553,9338,0.0003,-23.19019889831543,-44.44435501098633,0.06763254851102829
,,20000,,,,,1750.0,7.222379500000001,4.005331993103027,9999,0.0003,-21.28122329711914,-46.35985565185547,0.05668574199080467
153.68,-0.29318326,20229,87,0.0,128,231,,,4.24102783203125,10228,0.0003,-22.061655044555664,-45.172428131103516,0.05332164466381073
160.46,-0.2847404499999997,21448,85,0.0,132,250,,,5.167324066162109,11447,0.0003,-17.612367630004883,-43.21770477294922,0.03908924758434296
161.18,-0.4093717499999996,21965,85,0.0,136,257,,,4.6764373779296875,11964,0.0003,-17.261947631835938,-44.200775146484375,0.034537483006715775
162.7,-0.2671550999999999,23038,84,0.0,140,273,,,2.98752498626709,13037,0.0003,-17.939617156982422,-41.9758415222168,0.026696085929870605
184.78,0.74958123,25583,81,0.0,144,312,,,3.1503403186798096,15582,0.0003,-3.016392707824707,-40.3468132019043,0.015937620773911476
188.77,1.8815954400000001,26799,81,0.0,148,330,,,3.5278029441833496,16798,0.0003,-2.7471530437469482,-38.48897933959961,0.013338705524802208
192.23,4.11472962,27438,80,0.0,152,340,,,3.033893346786499,17437,0.0003,-4.1477179527282715,-37.42127227783203,0.012573804706335068
184.62,5.0908464,27828,80,0.0,156,346,,,3.153109550476074,17827,0.0003,-3.6333107948303223,-37.6754035949707,0.012108519673347473
191.96,7.147700420000002,29347,79,0.0,160,370,,,3.6160783767700195,19346,0.0003,-0.18834435939788818,-37.09736251831055,0.01108216680586338
,,30000,,,,,320.8,30.991224999999996,3.0304956436157227,19999,0.0003,-3.49006724357605,-37.234981536865234,0.011173448525369167
197.43,9.75368528,30551,77,0.0,164,394,,,2.033174514770508,20550,0.0003,0.5861155986785889,-35.85917663574219,0.01049610786139965
197.25,10.65498509,31033,77,0.0,168,401,,,2.046567440032959,21032,0.0003,-2.81278657913208,-35.470733642578125,0.010132606141269207
197.58,12.233270880000005,31575,77,0.0,172,409,,,2.503727436065674,21574,0.0003,-2.122821569442749,-34.45990753173828,0.009756744839251041
199.39,13.157235960000003,32272,76,0.0,176,419,,,2.873166084289551,22271,0.0003,2.7784745693206787,-33.3567008972168,0.009434833191335201
199.17,14.192925930000001,32725,76,0.0,180,426,,,2.687065601348877,22724,0.0003,-1.6167311668395996,-33.97319793701172,0.008895091712474823
196.47,16.066763740000003,33223,76,0.0,184,434,,,2.4777348041534424,23222,0.0003,-0.8757532238960266,-32.27923583984375,0.008598705753684044
200.55,16.340298979999996,34097,76,0.0,188,447,,,2.8176088333129883,24096,0.0003,0.12673228979110718,-30.800968170166016,0.008571429178118706
196.55,17.279836930000002,34502,76,0.0,192,453,,,2.375547170639038,24501,0.0003,-1.35677170753479,-31.653980255126953,0.00873278733342886
202.45,19.12069595,35680,75,0.0,196,470,,,2.2801012992858887,25679,0.0003,3.2997875213623047,-31.158729553222656,0.009057927876710892
198.55,21.297311320000002,35999,75,0.0,200,475,,,2.5541470050811768,25998,0.0003,1.3607568740844727,-30.63161849975586,0.00883515365421772
198.47,22.292648130000003,36525,75,0.0,204,483,,,2.65283465385437,26524,0.0003,0.4373438358306885,-30.269920349121094,0.008365482091903687
198.62,23.14409636,37252,75,0.0,208,494,,,2.1980552673339844,27251,0.0003,0.5014725923538208,-29.771879196166992,0.00889529101550579
201.06,24.57474873,37913,75,0.0,212,504,,,2.206727981567383,27912,0.0003,1.8582346439361572,-27.54633140563965,0.008684844709932804
200.14,24.81270978,38361,75,0.0,216,511,,,2.785764694213867,28360,0.0003,-1.474597692489624,-28.856616973876953,0.008887316100299358
197.95,24.812291910000003,38757,74,0.0,220,517,,,2.3863725662231445,28756,0.0003,-1.644027590751648,-27.55750846862793,0.008930552750825882
198.54,25.751249410000003,39193,74,0.0,224,523,,,2.953375816345215,29192,0.0003,-1.625560998916626,-28.92128562927246,0.008355985395610332
194.83,25.372372920000007,39712,74,0.0,228,531,,,2.9148073196411133,29711,0.0003,2.184931993484497,-27.227935791015625,0.008215500973165035
,,40000,,,,,1083.4,24.4153007,2.539780378341675,29999,0.0003,4.432322025299072,-26.469877243041992,0.008351344615221024
191.85,27.654032760000003,40633,71,0.0,232,565,,,2.375107765197754,30632,0.0003,-0.6258797645568848,-28.043720245361328,0.007796593941748142
191.97,28.23203263,41162,71,0.0,236,573,,,2.8123438358306885,31161,0.0003,0.3718092441558838,-25.547189712524414,0.007681229151785374
186.35,30.19403667,41673,71,0.0,240,581,,,1.939957618713379,31672,0.0003,1.9134594202041626,-25.41981315612793,0.007692933082580566
173.11,30.94306076,42894,71,0.0,244,599,,,2.3415403366088867,32893,0.0003,-0.3014615774154663,-25.543142318725586,0.00845858920365572
194.15,31.820115089999998,46214,71,0.0,248,649,,,1.8733155727386475,36213,0.0003,1.2346086502075195,-24.173036575317383,0.00890849158167839
196.73,31.826819880000002,47111,71,0.0,252,662,,,1.9324828386306763,37110,0.0003,1.788962721824646,-23.396038055419922,0.008832138031721115
200.85,32.5411797,47913,70,0.0,256,675,,,1.9379374980926514,37912,0.0003,-0.3352941870689392,-22.574386596679688,0.009011573158204556
203.23,33.53842187,49670,70,0.0,260,701,,,2.566584587097168,39669,0.0003,-0.3719879388809204,-22.79463768005371,0.00907328724861145
,,50000,,,,,431.0,28.808153600000004,1.7534992694854736,39999,0.0003,2.501539468765259,-23.260086059570312,0.009393153712153435
195.04,32.71984368999999,50055,69,0.0,264,715,,,1.900012493133545,40054,0.0003,-1.8189122676849365,-23.257736206054688,0.009380008094012737
193.75,32.447868529999994,50408,69,0.0,268,721,,,2.3771491050720215,40407,0.0003,-2.1049351692199707,-22.96784210205078,0.009342106059193611
210.66,32.358363239999996,52641,69,0.0,272,755,,,1.8162615299224854,42640,0.0003,-4.629796981811523,-23.276233673095703,0.00900193490087986
207.49,31.97513368,53021,69,0.0,276,761,,,1.6583423614501953,43020,0.0003,-3.03118896484375,-22.574413299560547,0.008998874574899673
209.99,32.18223125,53724,69,0.0,280,771,,,2.1291637420654297,43723,0.0003,0.772055983543396,-21.48945426940918,0.009156569838523865
209.58,32.9458752,54181,69,0.0,284,778,,,1.9264867305755615,44180,0.0003,0.8662866353988647,-22.37567901611328,0.009346388280391693
207.6,34.24094625,54857,69,0.0,288,788,,,2.180274724960327,44856,0.0003,-3.472701072692871,-21.539819717407227,0.009282170794904232
210.8,35.071035730000006,55582,69,0.0,292,799,,,1.6560741662979126,45581,0.0003,-0.7633583545684814,-21.25603485107422,0.009228461422026157
222.21,35.988419189999995,57901,69,0.0,296,834,,,1.840097188949585,47900,0.0003,1.7808268070220947,-20.239240646362305,0.009230930358171463
,,60000,,,,,377.7,48.110590499999994,1.8599343299865723,49999,0.0003,1.435042381286621,-20.173213958740234,0.009253768250346184
243.04,36.309630250000005,60303,68,0.0,300,878,,,1.500037431716919,50302,0.0003,1.4913907051086426,-21.099254608154297,0.009362156502902508
241.2,36.230494549999996,60645,68,0.0,304,883,,,1.9361884593963623,50644,0.0003,4.802804946899414,-20.205120086669922,0.009405246004462242
247.64,37.342260640000006,62016,68,0.0,308,903,,,1.704026699066162,52015,0.0003,0.006241023540496826,-20.08771514892578,0.009168900549411774
247.85,37.95112031,62698,68,0.0,312,914,,,1.5446860790252686,52697,0.0003,-3.1130151748657227,-20.267053604125977,0.009243478998541832
254.3,38.644205250000006,63791,68,0.0,316,930,,,1.9139065742492676,53790,0.0003,1.588645339012146,-18.895505905151367,0.008758263662457466
264.65,39.83349218,65222,68,0.0,320,951,,,2.4079182147979736,55221,0.0003,-0.16912174224853516,-18.897510528564453,0.008674423210322857
270.51,40.49467054,66244,68,0.0,324,967,,,1.5177266597747803,56243,0.0003,2.230452060699463,-19.10118293762207,0.008484886027872562
281.24,40.599091689999995,67836,68,0.0,328,991,,,1.938536524772644,57835,0.0003,2.8496100902557373,-18.675716400146484,0.008580909110605717
279.07,39.89685147,68540,68,0.0,332,1001,,,2.391754627227783,58539,0.0003,1.979544997215271,-18.441959381103516,0.008517107926309109
278.0,39.861901700000004,68962,68,0.0,336,1007,,,1.8680238723754883,58961,0.0003,1.850771188735962,-17.90522575378418,0.008566359058022499
279.64,40.10224297,69637,68,0.0,340,1017,,,1.9205543994903564,59636,0.0003,1.4736477136611938,-17.94557762145996,0.008954666554927826
270.17,40.10632633000001,69911,68,0.0,344,1021,,,2.4972476959228516,59910,0.0003,-2.5640316009521484,-17.99431800842285,0.00878675002604723
,,70000,,,,,424.3,36.7176033,1.6775588989257812,59999,0.0003,3.0484981536865234,-17.265613555908203,0.008751053363084793
246.84,41.08534568,70898,67,0.0,348,1045,,,1.5320225954055786,60897,0.0003,0.20516175031661987,-19.04227066040039,0.008989997208118439
247.58,40.956239839999995,71869,67,0.0,352,1060,,,1.4267492294311523,61868,0.0003,2.5509872436523438,-17.36016845703125,0.009227166883647442
262.88,40.84984461,74201,67,0.0,356,1095,,,2.1200287342071533,64200,0.0003,3.9992523193359375,-17.060806274414062,0.008858232758939266
250.33,40.63491159,74703,67,0.0,360,1103,,,2.092379093170166,64702,0.0003,-0.3979942798614502,-18.646224975585938,0.009012539871037006
283.21,40.56103598,78376,67,0.0,364,1158,,,1.7478498220443726,68375,0.0003,-2.098419666290283,-17.045272827148438,0.009669491089880466
286.5,42.39439984999999,79058,67,0.0,368,1169,,,1.8253107070922852,69057,0.0003,2.9373221397399902,-16.621112823486328,0.009491504170000553
,,80000,,,,,640.1,48.89347430000001,1.5645867586135864,69999,0.0003,1.013901948928833,-16.818859100341797,0.009589266031980515
276.32,43.73916942000001,80273,66,0.0,372,1199,,,1.5584617853164673,70272,0.0003,-1.4097907543182373,-16.079132080078125,0.00948395300656557
297.54,44.9407155,82775,66,0.0,376,1237,,,2.3371598720550537,72774,0.0003,1.2017651796340942,-16.384931564331055,0.009299643337726593
305.72,46.15112948000001,84296,66,0.0,380,1260,,,2.005992889404297,74295,0.0003,-0.652857780456543,-15.5808744430542,0.009486432187259197
310.51,45.88238392,85232,66,0.0,384,1274,,,1.749598503112793,75231,0.0003,-1.3291754722595215,-16.238218307495117,0.009659918956458569
312.16,46.55129124999999,86073,66,0.0,388,1286,,,1.7437591552734375,76072,0.0003,0.28642022609710693,-16.486366271972656,0.00955645926296711
310.22,46.50577381,86604,66,0.0,392,1294,,,1.2745180130004883,76603,0.0003,-1.639280915260315,-17.061023712158203,0.009526794776320457
304.85,46.459463539999994,88386,66,0.0,396,1321,,,1.9302458763122559,78385,0.0003,-0.22770658135414124,-15.648181915283203,0.009608238004148006
287.83,46.40456509,89086,66,0.0,400,1332,,,2.497598648071289,79085,0.0003,1.1455230712890625,-15.753217697143555,0.009518984705209732
289.33,47.02295368,89578,66,0.0,404,1339,,,2.5920562744140625,79577,0.0003,-1.2360663414001465,-16.165512084960938,0.009640761651098728
,,90000,,,,,614.7,46.84151550000001,2.0591483116149902,79999,0.0003,1.1611621379852295,-15.80421257019043,0.009887785650789738
284.08,46.96964071,90424,66,0.0,408,1364,,,1.7566568851470947,80423,0.0003,-3.080322027206421,-17.466617584228516,0.010359869338572025
282.91,46.416868359999995,90989,66,0.0,412,1372,,,1.9046261310577393,80988,0.0003,1.0711216926574707,-15.364790916442871,0.009850660338997841
287.33,47.6558798,92524,66,0.0,416,1395,,,1.9331691265106201,82523,0.0003,3.8470382690429688,-15.447320938110352,0.009846687316894531
277.95,48.07217441000001,93017,66,0.0,420,1402,,,1.808870792388916,83016,0.0003,-0.40877747535705566,-15.606691360473633,0.009860429912805557
275.12,49.2841142,93756,66,0.0,424,1414,,,1.7108728885650635,83755,0.0003,-1.656436562538147,-15.211316108703613,0.00978915486484766
282.76,51.4120422,96112,66,0.0,428,1449,,,1.7650234699249268,86111,0.0003,-2.874363899230957,-14.577810287475586,0.009959602728486061
283.3,52.18518249000001,96870,66,0.0,432,1461,,,2.8039751052856445,86869,0.0003,0.8905736207962036,-15.138266563415527,0.00973594281822443
285.12,53.2290154,97474,66,0.0,436,1470,,,1.536415934562683,87473,0.0003,1.0640459060668945,-15.501679420471191,0.010062516666948795
283.99,53.7140628,98036,66,0.0,440,1479,,,2.7449536323547363,88035,0.0003,0.6658896207809448,-15.087629318237305,0.010022259317338467
285.37,53.94451090000001,98448,66,0.0,444,1486,,,1.5052341222763062,88447,0.0003,0.43016669154167175,-14.849324226379395,0.009883547201752663
288.79,53.195092570000014,99777,66,0.0,448,1505,,,1.7647485733032227,89776,0.0003,-2.258769989013672,-15.059059143066406,0.009860952384769917
,,100000,,,,,644.2,63.796917699999995,2.0778799057006836,89999,0.0003,0.11895224452018738,-15.345182418823242,0.009914134629070759
287.43,54.52927261000001,100612,65,0.0,452,1531,,,1.8669095039367676,90611,0.0003,-1.1247906684875488,-15.435407638549805,0.00978325679898262
283.3,55.34525111000001,102531,65,0.0,456,1559,,,1.8300427198410034,92530,0.0003,0.8323253989219666,-15.668867111206055,0.009695830754935741
286.85,56.01295908000001,103388,65,0.0,460,1572,,,1.7462375164031982,93387,0.0003,1.2563620805740356,-15.329748153686523,0.010056333616375923
260.73,58.53405368,104449,65,0.05,464,1588,,,1.766863226890564,94448,0.0003,3.7164511680603027,-15.974181175231934,0.009760946966707706
256.85,57.82574982999999,104743,65,0.05,468,1593,,,2.6651968955993652,94742,0.0003,2.823984146118164,-15.154669761657715,0.009908542968332767
258.77,56.97449723,106150,65,0.05,472,1614,,,1.7327425479888916,96149,0.0003,1.8405017852783203,-13.91165828704834,0.009890619665384293
240.17,57.76862423999999,106792,65,0.05,476,1623,,,1.9118915796279907,96791,0.0003,-1.5322668552398682,-15.542060852050781,0.01000627689063549
228.85,57.502223650000005,107181,65,0.05,480,1629,,,1.775307536125183,97180,0.0003,2.537142038345337,-15.436264038085938,0.010227028280496597
244.71,57.877873660000006,109703,65,0.05,484,1667,,,1.8230078220367432,99702,0.0003,-4.051093101501465,-15.511964797973633,0.00982158537954092
,,110000,,,,,133.1,57.531465600000004,2.201939105987549,99999,0.0003,0.09163999557495117,-15.58568000793457,0.00979690719395876
243.17,58.56584817000001,110390,65,0.05,488,1680,,,1.7667720317840576,100389,0.0003,4.311869144439697,-14.982111930847168,0.009713022038340569
246.84,59.13933839000001,111288,65,0.05,492,1694,,,2.366926431655884,101287,0.0003,-1.187711238861084,-15.650620460510254,0.009729922749102116
232.51,58.26496880999999,111637,65,0.05,496,1699,,,2.5355396270751953,101636,0.0003,-0.004765450954437256,-14.672632217407227,0.009577786549925804
234.55,57.45304919,112541,65,0.05,500,1712,,,2.025499105453491,102540,0.0003,-1.0377562046051025,-15.215190887451172,0.009641340933740139
240.73,57.720092400000006,113651,65,0.05,504,1729,,,1.8933461904525757,103650,0.0003,0.76072096824646,-14.808452606201172,0.009752321057021618
237.1,57.48324377,114134,65,0.05,508,1736,,,1.9727911949157715,104133,0.0003,-0.7245449423789978,-14.895547866821289,0.009689097292721272
244.94,57.68645584,115483,65,0.05,512,1756,,,2.42954683303833,105482,0.0003,0.29505500197410583,-15.334186553955078,0.009764344431459904
238.5,58.590756340000006,116374,65,0.05,516,1770,,,2.016475200653076,106373,0.0003,-0.7625874280929565,-15.357190132141113,0.009335418231785297
248.58,60.67821781,117875,65,0.1,520,1792,,,1.9577758312225342,107874,0.0003,0.9948728084564209,-15.95366382598877,0.00942746177315712
248.26,59.90427167,118582,65,0.1,524,1803,,,2.2772865295410156,108581,0.0003,-0.0175628662109375,-14.675524711608887,0.009296052157878876
234.54,59.964938999999994,119566,65,0.1,528,1818,,,1.8527743816375732,109565,0.0003,2.4493138790130615,-15.453024864196777,0.009406600147485733
,,120000,,,,,589.6,34.14747559999999,2.3703837394714355,109999,0.0003,1.678929328918457,-14.791147232055664,0.009354248642921448
234.03,59.78834660999999,120273,65,0.1,532,1840,,,2.373208999633789,110272,0.0003,-0.9282429218292236,-14.599542617797852,0.009464695118367672
240.0,63.21752496,121474,65,0.2,536,1859,,,2.3859848976135254,111473,0.0003,-0.00032442808151245117,-15.183435440063477,0.009733101353049278
240.49,62.77569881,122085,65,0.2,540,1868,,,2.3164420127868652,112084,0.0003,-2.0555577278137207,-13.1201171875,0.00983601063489914
246.51,63.926314839999996,123099,65,0.2,544,1883,,,3.056641101837158,113098,0.0003,1.1049246788024902,-15.021791458129883,0.00984926987439394
238.75,63.22756207,123652,65,0.2,548,1892,,,2.128608226776123,113651,0.0003,-1.8538188934326172,-14.478737831115723,0.009550769813358784
249.33,62.97177315000001,125545,65,0.2,552,1920,,,2.5043156147003174,115544,0.0003,1.9306172132492065,-14.027690887451172,0.009561537764966488
252.39,62.77986546,127770,65,0.2,556,1953,,,2.4005632400512695,117769,0.0003,0.3635960817337036,-14.64129638671875,0.00961235724389553
,,130000,,,,,637.6,70.4704746,2.3853888511657715,119999,0.0003,-0.8758072257041931,-14.167739868164062,0.010297473520040512
269.38,63.881708440000004,130326,65,0.2,560,2004,,,1.5411453247070312,120325,0.0003,0.529090404510498,-13.578407287597656,0.010052291676402092
277.1,64.27153987000001,132159,65,0.15,564,2031,,,1.929018259048462,122158,0.0003,-0.9081529378890991,-14.232379913330078,0.009929964318871498
279.22,64.435559,132665,65,0.15,568,2039,,,3.112478256225586,122664,0.0003,2.12150502204895,-14.921646118164062,0.010197577066719532
274.23,65.53358695,133573,65,0.15,572,2053,,,2.0975425243377686,123572,0.0003,0.8190280199050903,-14.54130744934082,0.010024682618677616
276.13,65.16224458999999,134405,65,0.15,576,2065,,,1.7528040409088135,124404,0.0003,1.1540077924728394,-15.453163146972656,0.010075369849801064
294.47,66.07538169,136628,65,0.15,580,2098,,,1.7182263135910034,126627,0.0003,2.0352845191955566,-14.047906875610352,0.009779302403330803
274.62,66.78592794,137165,65,0.15,584,2106,,,2.64084529876709,127164,0.0003,-0.8742853999137878,-14.193536758422852,0.00988156907260418
270.93,65.37561684,137483,65,0.15,588,2111,,,1.8153204917907715,127482,0.0003,-1.3620318174362183,-14.417274475097656,0.010022077709436417
275.92,65.9628115,138880,65,0.15,592,2132,,,1.7100752592086792,128879,0.0003,1.7900640964508057,-12.550610542297363,0.010032888501882553
275.59,66.00129980000001,139196,65,0.15,596,2137,,,2.2075915336608887,129195,0.0003,-0.7532086372375488,-14.879077911376953,0.010056890547275543
,,140000,,,,,430.8,43.4007614,1.3589826822280884,129999,0.0003,-0.7478424310684204,-14.232904434204102,0.010044679045677185
295.83,69.65512654000001,142124,64,0.15,600,2189,,,2.64473819732666,132123,0.0003,1.2745461463928223,-13.417950630187988,0.010015590116381645
292.15,69.81762374,142866,64,0.15,604,2201,,,2.6203360557556152,132865,0.0003,-1.847069501876831,-14.365100860595703,0.009837962687015533
293.87,69.93706906000001,143521,64,0.15,608,2211,,,2.9262123107910156,133520,0.0003,1.2077903747558594,-13.749801635742188,0.010039038024842739
301.77,71.68042605000001,145660,64,0.15,612,2244,,,1.8770781755447388,135659,0.0003,0.8239068388938904,-14.104466438293457,0.010061514563858509
336.14,71.56236867999999,149988,64,0.15,616,2309,,,1.619766116142273,139987,0.0003,0.5866878628730774,-13.784431457519531,0.009691989980638027
,,150000,,,,,1289.7,88.0871439,1.8542518615722656,139999,0.0003,2.2869839668273926,-12.989513397216797,0.009703193791210651
336.83,69.98331904000001,151558,64,0.1,620,2357,,,1.946640968322754,141557,0.0003,-0.7780132293701172,-13.896939277648926,0.010108284652233124
337.65,70.35780111999999,152347,64,0.1,624,2369,,,3.1184725761413574,142346,0.0003,-2.490675210952759,-13.53261947631836,0.00999024324119091
338.27,70.58324564,153393,64,0.1,628,2385,,,1.9174836874008179,143392,0.0003,0.1310790330171585,-14.260210037231445,0.01004698220640421
337.98,70.91901847999999,154071,64,0.1,632,2395,,,3.0507490634918213,144070,0.0003,-0.21976155042648315,-13.931870460510254,0.010224941186606884
334.51,68.04427654999999,154925,64,0.0,636,2408,,,3.3655643463134766,144924,0.0003,-0.8846108913421631,-13.96052360534668,0.010182931087911129
352.2,68.82743348,157305,64,0.0,640,2443,,,2.024228096008301,147304,0.0003,0.25945398211479187,-13.447312355041504,0.010399747639894485
349.32,68.22816717999999,158031,64,0.0,644,2454,,,2.1709084510803223,148030,0.0003,0.058587491512298584,-14.371177673339844,0.010646075941622257
,,160000,,,,,331.4,63.3219452,1.4416489601135254,149999,0.0003,0.5696386098861694,-14.141823768615723,0.010540691204369068
365.78,71.54437464,160230,64,0.0,648,2494,,,2.445711851119995,150229,0.0003,0.9557586908340454,-14.020173072814941,0.010423781350255013
366.48,72.00256748999999,162193,64,0.0,652,2523,,,1.8626285791397095,152192,0.0003,1.7889626026153564,-13.713912963867188,0.010375011712312698
366.14,71.63182278999999,164384,64,0.0,656,2556,,,1.7965810298919678,154383,0.0003,-2.1561875343322754,-13.209747314453125,0.010433857329189777
351.82,69.39030893,165508,64,0.0,660,2573,,,2.1873674392700195,155507,0.0003,-1.3987003564834595,-13.984623908996582,0.010342263616621494
355.13,68.40526650999999,167672,64,0.0,664,2607,,,1.410742163658142,157671,0.0003,-1.2266539335250854,-13.800418853759766,0.01030801236629486
353.22,68.11796819,167987,64,0.0,668,2612,,,3.960925579071045,157986,0.0003,0.339504599571228,-11.986231803894043,0.010401890613138676
347.82,67.10775447,168355,64,0.0,672,2617,,,2.525209903717041,158354,0.0003,-1.7690134048461914,-12.65798282623291,0.010327696800231934
350.65,66.51393585000001,169470,64,0.0,676,2634,,,1.787564754486084,159469,0.0003,-1.3899365663528442,-13.052862167358398,0.01059392187744379
,,170000,,,,,1145.2,75.7313819,2.2176685333251953,159999,0.0003,-1.7911163568496704,-13.261113166809082,0.01049040351063013
335.57,67.17386233,170185,63,0.0,680,2667,,,2.9717164039611816,160184,0.0003,1.4247376918792725,-11.10177230834961,0.010599520057439804
335.84,67.28976257,170749,63,0.0,684,2675,,,3.00760555267334,160748,0.0003,0.037541329860687256,-14.571157455444336,0.010500393807888031
337.45,68.16049572000001,171228,63,0.0,688,2682,,,1.9850196838378906,161227,0.0003,0.15740153193473816,-12.751556396484375,0.01051565632224083
347.09,68.10703373,173589,63,0.0,692,2718,,,1.903003215789795,163588,0.0003,-1.501717209815979,-12.18281078338623,0.010494090616703033
360.47,69.62859095,175243,63,0.0,696,2743,,,2.1346068382263184,165242,0.0003,-0.3597013056278229,-13.950819969177246,0.010264627635478973
336.92,67.79408501,175816,63,0.0,700,2751,,,2.010585069656372,165815,0.0003,0.29278209805488586,-13.778033256530762,0.01040050107985735
337.62,68.09043066999999,176628,63,0.0,704,2764,,,1.857303500175476,166627,0.0003,0.8702613115310669,-12.43989372253418,0.010088522918522358
345.5,68.50725108,178071,63,0.0,708,2785,,,4.956137657165527,168070,0.0003,-0.2391599416732788,-13.755617141723633,0.010427708737552166
327.84,65.88496201,178444,63,0.0,712,2791,,,2.0774765014648438,168443,0.0003,0.23701906204223633,-14.141931533813477,0.010335756465792656
293.25,64.80785922,179313,63,0.0,716,2804,,,2.204846143722534,169312,0.0003,-0.17003536224365234,-13.788257598876953,0.010044251568615437
,,180000,,,,,1097.3,67.6432891,2.2259316444396973,169999,0.0003,1.696165919303894,-13.942217826843262,0.010221275500953197
305.49,65.49971895000002,182107,63,0.0,720,2867,,,1.928810477256775,172106,0.0003,-0.7048665881156921,-12.548486709594727,0.009995323605835438
322.38,66.19045303000001,184585,63,0.0,724,2904,,,2.2583274841308594,174584,0.0003,1.759812355041504,-13.560373306274414,0.009955817833542824
335.19,66.88263212000001,186912,63,0.0,728,2940,,,1.875381588935852,176911,0.0003,0.5945926308631897,-12.46993637084961,0.010306596755981445
339.47,66.73484514,188018,63,0.0,732,2957,,,3.2464499473571777,178017,0.0003,-2.847313404083252,-12.334766387939453,0.009980953298509121
335.0,66.15167271000001,188425,63,0.0,736,2963,,,2.6300208568573,178424,0.0003,0.7629380822181702,-12.229862213134766,0.009612573310732841
324.66,66.10899194,189771,63,0.0,740,2984,,,3.362438201904297,179770,0.0003,-0.24493032693862915,-12.612845420837402,0.009992868639528751
,,190000,,,,,1167.4,68.4237841,2.1814346313476562,179999,0.0003,2.623920440673828,-10.954808235168457,0.010123454965651035
326.48,66.68709673000001,190679,63,0.0,744,3020,,,1.713706374168396,180678,0.0003,0.5017010569572449,-12.179500579833984,0.009783760644495487
311.63,65.12558674,191393,63,0.0,748,3031,,,2.3432698249816895,181392,0.0003,1.2484350204467773,-12.76090145111084,0.009798463433980942
316.33,64.43735312,193826,63,0.0,752,3067,,,1.663499116897583,183825,0.0003,2.110501766204834,-11.009451866149902,0.009723600931465626
300.8,64.57907340999998,194464,63,0.0,756,3077,,,2.1705129146575928,184463,0.0003,1.5162980556488037,-11.896989822387695,0.010015002451837063
298.7,65.42717329999999,195378,63,0.0,760,3090,,,2.071082592010498,185377,0.0003,1.4392435550689697,-11.458623886108398,0.00967875774949789
280.84,65.00550838,195756,63,0.0,764,3096,,,2.6954283714294434,185755,0.0003,-1.4814636707305908,-11.465478897094727,0.010142404586076736
295.13,66.34678643000001,197500,63,0.0,768,3122,,,2.2177200317382812,187499,0.0003,1.570223331451416,-11.119854927062988,0.009880914352834225
311.69,66.08816338000001,199524,63,0.0,772,3153,,,1.7410497665405273,189523,0.0003,-2.201845169067383,-11.216123580932617,0.009645240381360054
,,200000,,,,,427.9,65.3958701,2.618607759475708,189999,0.0003,-2.8433525562286377,-11.559871673583984,0.010005875490605831
329.43,67.81633131,202413,63,0.0,776,3205,,,2.224492311477661,192412,0.0003,1.1183124780654907,-11.270770072937012,0.010066034272313118
328.72,65.80227133000001,203057,63,0.0,780,3214,,,1.8650329113006592,193056,0.0003,-2.3819711208343506,-12.416996002197266,0.010087729431688786
328.23,66.2747281,203572,63,0.0,784,3222,,,2.1373116970062256,193571,0.0003,1.5236434936523438,-11.093156814575195,0.01011691614985466
327.91,65.96761729999999,204019,63,0.0,788,3229,,,1.8993749618530273,194018,0.0003,2.4685587882995605,-11.169977188110352,0.010098331607878208
325.78,64.98542643,206167,63,0.0,792,3261,,,1.6917011737823486,196166,0.0003,-2.4249401092529297,-12.82199478149414,0.010331775061786175
